time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-5.706299479075294,-15.183108088731137,23.986634369371707,5.418670831327432,0.2080261324819448,0.0,-4.01599420182785,-12.64055995412151,0.5707156438230989,-0.30687867199097296,-0.012295386195450422,0.0,445.409080170932,446.62969971052314,444.85790248688164,447.53691890587487
4.319999999999996,-5.950441604959534,-15.954098731879442,24.010602323947627,5.402256363993477,0.21051547377941482,0.0,-4.121805975554858,-13.0586906739353,0.22482705269560077,-0.32361254096507497,-0.03321061413015921,0.0,479.14765036625494,477.5542437473317,477.9017783127825,476.531462017754
4.379999999999995,-6.200412378160922,-16.748408485658288,24.011749232109327,5.385147283602802,0.21468457110018146,0.0,-4.210449083592586,-13.418158737094112,-0.1895584072230359,-0.3414990755751873,-0.06162937769008079,0.0,456.2085208552745,453.9315219478197,456.9099473631366,455.37247409092754
4.439999999999993,-6.454978525158655,-17.56178673721651,23.985472501664994,5.367205132421358,0.21239239306960478,0.0,-4.274905238374251,-13.694944024175355,-0.688514628364716,-0.32517487369118736,-0.07587244419145794,0.0,422.06283536185146,420.8275012731111,420.360682275667,421.6510538919399
4.499999999999992,-6.713154310928087,-18.391070474027902,23.928197861957546,5.3513111053018925,0.20791593815312037,0.0,-4.330831250131464,-13.94871620249176,-1.222537615945735,-0.347243867044849,-0.08032071926749614,0.0,409.0928309617981,408.69099451258137,411.1467010502999,409.06161622701
4.559999999999991,-6.975172710442669,-19.23771076636671,23.839929482742168,5.330544411702576,0.2043439256865689,0.0,-4.402683758774207,-14.272464359729062,-1.722802821037442,-0.3515443996845695,-0.0938138884455641,0.0,437.96926204090096,436.8388932244902,437.4241484990431,436.93826445519505
4.6199999999999894,-7.242077459853594,-20.106372692921326,23.72288116998736,5.314937453228641,0.19968872046001795,0.0,-4.493472515668341,-14.682420886721415,-2.1824536221033743,-0.3270616269492224,-0.08413894814179229,0.0,471.5555329506184,472.2963493429338,469.3046304581102,471.0881345111185
4.679999999999988,-7.5142383021400905,-20.99928435480931,23.577351585724603,5.313319433536154,0.19530321025904396,0.0,-4.578258237189729,-15.08212024640604,-2.6711386310977194,-0.28176520962810864,-0.09433840914887179,0.0,467.53212317039396,466.7304012842053,466.0903569737005,469.5251231987612
4.739999999999987,-7.79059030743962,-21.91283954856147,23.399562723556134,5.297711585307798,0.19190652402336728,0.0,-4.633275994411248,-15.37023465433142,-3.257972124439178,-0.2955055921535424,-0.11206405269160635,0.0,423.1246529983602,421.5856648799249,423.1117350936247,421.8383889966738
4.799999999999986,-8.071534698072414,-22.84955923765444,23.189784213717683,5.2800986579232365,0.18573880147818844,0.0,-4.7305528513535995,-15.852382871209596,-3.7395227681364793,-0.30064892577132823,-0.10500787170685726,0.0,494.836613732498,495.34676721893777,494.13850391287684,493.6787843256269
4.859999999999984,-8.358009371397303,-23.814379836349115,22.949774694518872,5.265925892101048,0.18404970591070402,0.0,-4.818011691527079,-16.30725165543072,-4.265423661336827,-0.28027819698099515,-0.12976293361554192,0.0,489.95384585658,488.0987252335137,486.6172731411024,488.0612443898683
4.919999999999983,-8.648921499142606,-24.803147732508492,22.675342717099877,5.249357084993328,0.17741047161726176,0.0,-4.878575334390743,-16.651420777483118,-4.886232129914714,-0.27589525027905776,-0.14275478633037783,0.0,451.98766544353714,450.92247059085105,450.1658499806581,450.44302706198755
4.979999999999982,-8.943007901907219,-25.810759483525135,22.36181738696093,5.233930353828779,0.17183362743250363,0.0,-4.924068766198939,-16.93601468943694,-5.568180709053376,-0.26540600865089675,-0.12498057370533494,0.0,428.0614729004109,429.5542872045584,428.3527318343206,429.16651633449
5.0399999999999805,-9.239706974180814,-26.835172011351283,22.006423723604325,5.225289327621585,0.1684532644161516,0.0,-4.965896832611361,-17.212588828299243,-6.28169568831848,-0.2370198981954981,-0.1484448318029594,0.0,424.27786061843904,422.2398591654671,423.14672532919207,425.5158918988762
